work;author
6012;17197
6012;17198
6013;17199
6014;17200
6015;17201
6336;17202
6015;17202
6015;17203
6016;17204
6016;17205
6108;17205
6182;17205
6351;17205
6017;17206
6018;17207
6018;17208
6018;17209
6018;17210
6019;17211
6020;17212
6021;17213
6022;17214
6022;17215
6023;17216
6023;17217
6024;17218
6025;17219
6025;17220
6027;17221
6027;17222
6887;17222
6028;17223
6672;17224
6028;17224
6029;17225
6030;17226
6030;17227
6030;17228
6030;17229
6031;17230
6032;17231
6033;17232
6034;17233
6034;17234
6034;17235
6036;17236
6036;17237
6036;17238
6036;17239
6036;17240
6036;17241
6036;17242
6036;17243
6038;17244
6039;17245
6040;17246
6040;17247
6040;17248
6040;17249
6040;17250
6040;17251
6969;17251
6040;17252
6040;17253
6040;17254
6043;17255
6043;17256
6044;17257
6596;17258
6044;17258
6045;17259
6046;17260
6046;17261
6046;17262
6048;17263
6048;17264
6048;17265
6153;17265
6049;17266
6049;17267
6049;17268
6051;17269
6051;17270
6052;17271
6053;17272
6053;17273
6053;17274
6053;17275
6054;17276
6054;17277
6055;17278
6056;17279
6057;17280
6542;17280
6057;17281
6058;17282
6058;17283
6058;17284
6060;17285
6940;17286
6061;17286
6940;17287
6061;17287
6064;17288
6173;17288
6064;17289
6065;17290
6066;17291
6440;17292
6067;17292
6067;17293
6068;17294
6069;17295
6290;17296
6070;17296
6631;17296
6528;17297
6070;17297
6631;17297
6290;17298
6631;17298
6070;17298
6298;17298
6071;17299
6072;17300
6072;17301
6073;17302
6073;17303
6455;17303
6073;17304
6074;17305
6074;17306
6074;17307
6074;17308
6074;17309
6075;17310
6076;17311
6076;17312
6077;17313
6077;17314
6077;17315
6077;17316
6078;17317
6081;17318
6081;17319
6156;17319
6082;17320
6083;17321
6083;17322
6246;17322
6084;17323
6468;17323
6084;17324
6084;17325
6085;17326
6086;17327
6087;17328
6087;17329
6088;17330
6597;17330
6088;17331
6088;17332
6088;17333
6088;17334
6088;17335
6089;17336
6089;17337
6089;17338
6090;17339
6090;17340
6091;17341
6091;17342
6092;17343
6092;17344
6093;17345
6094;17346
6095;17347
6799;17348
6765;17348
6095;17348
6096;17349
6096;17350
6099;17351
6099;17352
6100;17353
6103;17354
6105;17355
6105;17356
6105;17357
6106;17358
6106;17359
6169;17360
6107;17360
6108;17361
6109;17362
6111;17363
6111;17364
6111;17365
6112;17366
6113;17367
6113;17368
6522;17368
6630;17368
6113;17369
6630;17369
6115;17370
6117;17371
6119;17372
6120;17373
6120;17374
6412;17374
6120;17375
6412;17375
6121;17376
10123;17376
6122;17377
6122;17378
6235;17378
6122;17379
6122;17380
6123;17381
6286;17381
6124;17382
6124;17383
6124;17384
6125;17385
6126;17386
6126;17387
6127;17388
6128;17389
6132;17390
6721;17391
6132;17391
6133;17392
6134;17393
6134;17394
6135;17395
6135;17396
6135;17397
6136;17398
6136;17399
6136;17400
6144;17401
6138;17401
6138;17402
6138;17403
6495;17403
6144;17404
6138;17404
6495;17404
6144;17405
6138;17405
6140;17406
6142;17407
6143;17408
6875;17409
6143;17409
6144;17410
6144;17411
6146;17412
6601;17413
6146;17413
6686;17413
6147;17414
6147;17415
6912;17416
6147;17416
6148;17417
6148;17418
6149;17419
6149;17420
6150;17421
6150;17422
6150;17423
6151;17424
6151;17425
6151;17426
6151;17427
6151;17428
6153;17429
6153;17430
6153;17431
6156;17432
6157;17433
6157;17434
6157;17435
6157;17436
6157;17437
6158;17438
6160;17439
6160;17440
6616;17441
6162;17441
6163;17442
6164;17443
6164;17444
6164;17445
6165;17446
6165;17447
6166;17448
6167;17449
6167;17450
6170;17451
6170;17452
6170;17453
6756;17453
6172;17454
6172;17455
6173;17456
6174;17457
6174;17458
6176;17459
6177;17460
6177;17461
6182;17462
6183;17463
6183;17464
6186;17465
6189;17466
6190;17467
6190;17468
6190;17469
6491;17470
6773;17470
6190;17470
6635;17470
6190;17471
6195;17472
6197;17473
6198;17474
6198;17475
6198;17476
6544;17477
6736;17477
6198;17477
6199;17478
6199;17479
6200;17480
6201;17481
6201;17482
6201;17483
6201;17484
6778;17484
6202;17485
6203;17486
6203;17487
6203;17488
6203;17489
6203;17490
6203;17491
6203;17492
6203;17493
6203;17494
6203;17495
6203;17496
6203;17497
6203;17498
6203;17499
6203;17500
6203;17501
6203;17502
6754;17503
6691;17503
6546;17503
6579;17503
6520;17503
6204;17503
6205;17504
6205;17505
6205;17506
6206;17507
6206;17508
6209;17509
6211;17510
6211;17511
6211;17512
6211;17513
6588;17513
6212;17514
6624;17515
6213;17515
6624;17516
6213;17516
8813;17516
6445;17516
6319;17516
9038;17516
6317;17517
6214;17517
6214;17518
6214;17519
6214;17520
6214;17521
6317;17522
6214;17522
6214;17523
6215;17524
6215;17525
6217;17526
6217;17527
6217;17528
6217;17529
6217;17530
6217;17531
6217;17532
6217;17533
6219;17534
6220;17535
6221;17536
6434;17537
6762;17537
6796;17537
6286;17537
6222;17537
6798;17537
6898;17537
6808;17537
6459;17537
6225;17538
6225;17539
6226;17540
6366;17540
6226;17541
6226;17542
6226;17543
6255;17543
6227;17544
6229;17545
6229;17546
6230;17547
6230;17548
6231;17549
6233;17550
6234;17551
6234;17552
6234;17553
6234;17554
6235;17555
6235;17556
6236;17557
6237;17558
6237;17559
6237;17560
6680;17561
6933;17561
6239;17561
6241;17562
6631;17562
6242;17563
6242;17564
6243;17565
6243;17566
6245;17567
6245;17568
6245;17569
6246;17570
6246;17571
6246;17572
6246;17573
6247;17574
6247;17575
6247;17576
6247;17577
6247;17578
6247;17579
6247;17580
6248;17581
6248;17582
6248;17583
6248;17584
6248;17585
6249;17586
6965;17586
6501;17586
6249;17587
6250;17588
6250;17589
6252;17590
6254;17591
6277;17592
6254;17592
6688;17593
6254;17593
6255;17594
6255;17595
6255;17596
6256;17597
6258;17598
6258;17599
6258;17600
6388;17600
6258;17601
6388;17601
6358;17601
6259;17602
6259;17603
6259;17604
6263;17605
6263;17606
6265;17607
6362;17607
6265;17608
6362;17608
6265;17609
6362;17609
6266;17610
6266;17611
6266;17612
6267;17613
6268;17614
6268;17615
6268;17616
6561;17617
6923;17617
6268;17617
6408;17618
6270;17618
6408;17619
6270;17619
6270;17620
6272;17621
6272;17622
6272;17623
6272;17624
6272;17625
6273;17626
6375;17626
6273;17627
6273;17628
6277;17629
6277;17630
6278;17631
6636;17632
6477;17632
6278;17632
6278;17633
6279;17634
6279;17635
6279;17636
6280;17637
6280;17638
6280;17639
6285;17640
6735;17640
6285;17641
6285;17642
6287;17643
6288;17644
6288;17645
6290;17646
6291;17647
6292;17648
6294;17649
6294;17650
6294;17651
6295;17652
6296;17653
6296;17654
6297;17655
6297;17656
6297;17657
6297;17658
6299;17659
6299;17660
6299;17661
6795;17662
6300;17662
6823;17662
6300;17663
6823;17663
6301;17664
6301;17665
6302;17666
6302;17667
6303;17668
6303;17669
6303;17670
6303;17671
6304;17672
6304;17673
6306;17674
6306;17675
6602;17676
6307;17676
6357;17676
6973;17676
6308;17677
6308;17678
6308;17679
6310;17680
6310;17681
6805;17682
6311;17682
6312;17683
6313;17684
6313;17685
6313;17686
6314;17687
6314;17688
6314;17689
6314;17690
6317;17691
6317;17692
6317;17693
6318;17694
6318;17695
6318;17696
6319;17697
6320;17698
6320;17699
6323;17700
6323;17701
6323;17702
6324;17703
6324;17704
6324;17705
6325;17706
6325;17707
6327;17708
6328;17709
6470;17709
6519;17709
6328;17710
6329;17711
6329;17712
6329;17713
6330;17714
6330;17715
6330;17716
6331;17717
6331;17718
6332;17719
6332;17720
6336;17721
6336;17722
6337;17723
6338;17724
6338;17725
6340;17726
6340;17727
6341;17728
6341;17729
6341;17730
6341;17731
6343;17732
6344;17733
6344;17734
6344;17735
6344;17736
6345;17737
6346;17738
6346;17739
6346;17740
6346;17741
6347;17742
6347;17743
6779;17744
6348;17744
6351;17745
6352;17746
6352;17747
6353;17748
6354;17749
6354;17750
6354;17751
6355;17752
6876;17752
6355;17753
6356;17754
6602;17755
6357;17755
6358;17756
6358;17757
6358;17758
6359;17759
6359;17760
6359;17761
6359;17762
6359;17763
6359;17764
6360;17765
6361;17766
6361;17767
6363;17768
6364;17769
6365;17770
6365;17771
6366;17772
6366;17773
6367;17774
6903;17775
6367;17775
6368;17776
6368;17777
6368;17778
6369;17779
6371;17780
6371;17781
6371;17782
6371;17783
6373;17784
6373;17785
6374;17786
6374;17787
6374;17788
6374;17789
6375;17790
6375;17791
6378;17792
6379;17793
6379;17794
6380;17795
6380;17796
6380;17797
6471;17797
6380;17798
6380;17799
6913;17800
6381;17800
6382;17801
6382;17802
6382;17803
6386;17804
6386;17805
6386;17806
6388;17807
6388;17808
6389;17809
6390;17810
6391;17811
6392;17812
6392;17813
6392;17814
6392;17815
6392;17816
6392;17817
6393;17818
6394;17819
6395;17820
6396;17821
6396;17822
6934;17822
6398;17823
6398;17824
6398;17825
6398;17826
6398;17827
6398;17828
6398;17829
6398;17830
6398;17831
6398;17832
6398;17833
6398;17834
6398;17835
6398;17836
6398;17837
6399;17838
6399;17839
6401;17840
6401;17841
6404;17842
6404;17843
6408;17844
6409;17845
6414;17846
6414;17847
6416;17848
6416;17849
6417;17850
6417;17851
6887;17851
6417;17852
6803;17852
6815;17852
6418;17853
6419;17854
6419;17855
6419;17856
6419;17857
6423;17858
6424;17859
6424;17860
6424;17861
6424;17862
6425;17863
6425;17864
6425;17865
6427;17866
6428;17867
6439;17867
6429;17868
6430;17869
6430;17870
6430;17871
6432;17872
6432;17873
6432;17874
6435;17875
6454;17875
6435;17876
6441;17877
10449;17878
6442;17878
11268;17878
6512;17879
6443;17879
6443;17880
6512;17881
6443;17881
6444;17882
6444;17883
6445;17884
6445;17885
6446;17886
6447;17887
6448;17888
6450;17889
6450;17890
6453;17891
6454;17892
6454;17893
6456;17894
6457;17895
6458;17896
6459;17897
6460;17898
6461;17899
6461;17900
6461;17901
6462;17902
6462;17903
6464;17904
6464;17905
6465;17906
6467;17907
6468;17908
6469;17909
6469;17910
6469;17911
6470;17912
6471;17913
6472;17914
6472;17915
6473;17916
6533;17916
6475;17917
6475;17918
6924;17918
6475;17919
6475;17920
6707;17921
6476;17921
6957;17921
6476;17922
6478;17923
6480;17924
6644;17924
6480;17925
6480;17926
6482;17927
6963;17928
6483;17928
6811;17928
6483;17929
6484;17930
6485;17931
6485;17932
6486;17933
6487;17934
6487;17935
6487;17936
6488;17937
6488;17938
6489;17939
6489;17940
6690;17940
6490;17941
6490;17942
6490;17943
6759;17943
6490;17944
6491;17945
6491;17946
6828;17946
6492;17947
6673;17948
6492;17948
6958;17949
6494;17949
6495;17950
6495;17951
6496;17952
6497;17953
6497;17954
6498;17955
6871;17955
6929;17956
6498;17956
6499;17957
6499;17958
7270;17958
7403;17958
6499;17959
6499;17960
6500;17961
6501;17962
6501;17963
6503;17964
6504;17965
6504;17966
6504;17967
6504;17968
6504;17969
6504;17970
6504;17971
6504;17972
6504;17973
6504;17974
6505;17975
6505;17976
6509;17977
6523;17978
6510;17978
6511;17979
6511;17980
6512;17981
6515;17982
6517;17983
6518;17984
6519;17985
6519;17986
6522;17987
6522;17988
6630;17988
6523;17989
6524;17990
6524;17991
6525;17992
6525;17993
6528;17994
6532;17995
6532;17996
6532;17997
6533;17998
6534;17999
6742;18000
6535;18000
6537;18001
6539;18002
6539;18003
6540;18004
6541;18005
6542;18006
6543;18007
6543;18008
6544;18009
6736;18009
6608;18010
6545;18010
6546;18011
6822;18011
6670;18011
6547;18012
6547;18013
6547;18014
6549;18015
6550;18016
6550;18017
6550;18018
6551;18019
6551;18020
6553;18021
6555;18022
6555;18023
6556;18024
6557;18025
6558;18026
6559;18027
6559;18028
6561;18029
6562;18030
6563;18031
6563;18032
6565;18033
6566;18034
6566;18035
6567;18036
6568;18037
6568;18038
6569;18039
6569;18040
6570;18041
6839;18041
6570;18042
6839;18042
6570;18043
6572;18044
6573;18045
6575;18046
6575;18047
6576;18048
6576;18049
6577;18050
6577;18051
6578;18052
6578;18053
6578;18054
6580;18055
6580;18056
6580;18057
6581;18058
6585;18059
6585;18060
6704;18061
6587;18061
6704;18062
6587;18062
6704;18063
6587;18063
6588;18064
6588;18065
6590;18066
6591;18067
6591;18068
6594;18069
6595;18070
6595;18071
6596;18072
6597;18073
6597;18074
6598;18075
6598;18076
6598;18077
6600;18078
6600;18079
6601;18080
6686;18080
6601;18081
6601;18082
6605;18083
6605;18084
6606;18085
6606;18086
8233;18087
9677;18087
6607;18087
8664;18088
8233;18088
9677;18088
6607;18088
6609;18089
6611;18090
6611;18091
6611;18092
6612;18093
6612;18094
6612;18095
6665;18096
6613;18096
6665;18097
6613;18097
6614;18098
6615;18099
6617;18100
6620;18101
6620;18102
6621;18103
6621;18104
6626;18105
6626;18106
6967;18106
6626;18107
6626;18108
6626;18109
6626;18110
6627;18111
6650;18112
6627;18112
6628;18113
6628;18114
6628;18115
6628;18116
6628;18117
6629;18118
6632;18119
6633;18120
6636;18121
6637;18122
6639;18123
6640;18124
6640;18125
6640;18126
6641;18127
6641;18128
6642;18129
6643;18130
6644;18131
6646;18132
6646;18133
6648;18134
6648;18135
6649;18136
6649;18137
6650;18138
6651;18139
6652;18140
6653;18141
6655;18142
6655;18143
6655;18144
6656;18145
6656;18146
6658;18147
6660;18148
6660;18149
6814;18149
6661;18150
6661;18151
6662;18152
6662;18153
6664;18154
6664;18155
6665;18156
6665;18157
6667;18158
6667;18159
6667;18160
6668;18161
6668;18162
6668;18163
6668;18164
6668;18165
6668;18166
6670;18167
6846;18168
6671;18168
6672;18169
6672;18170
6672;18171
6673;18172
6674;18173
6676;18174
6676;18175
6677;18176
6677;18177
6678;18178
6678;18179
6679;18180
6679;18181
6679;18182
6682;18183
6682;18184
6684;18185
6686;18186
6688;18187
6689;18188
6690;18189
6691;18190
6693;18191
6695;18192
6695;18193
6696;18194
6837;18194
6697;18195
6698;18196
6698;18197
6698;18198
6698;18199
6699;18200
6699;18201
6923;18202
6699;18202
6700;18203
6700;18204
6702;18205
6703;18206
6703;18207
6705;18208
6706;18209
6706;18210
6706;18211
6707;18212
6957;18212
6707;18213
6707;18214
6710;18215
6710;18216
6767;18216
6711;18217
6714;18218
6714;18219
6714;18220
6716;18221
6716;18222
6716;18223
6716;18224
6718;18225
6718;18226
6719;18227
6720;18228
6720;18229
6720;18230
6721;18231
6722;18232
6723;18233
6723;18234
6723;18235
6725;18236
6725;18237
6725;18238
6725;18239
6728;18240
6728;18241
6728;18242
6732;18243
6733;18244
6733;18245
6734;18246
6734;18247
6734;18248
6735;18249
6738;18250
6952;18251
6738;18251
6892;18251
6738;18252
6739;18253
6739;18254
6740;18255
6927;18255
6740;18256
6927;18256
6742;18257
7973;18258
6743;18258
6743;18259
6743;18260
6744;18261
6744;18262
6745;18263
6745;18264
6746;18265
6746;18266
6747;18267
6748;18268
6748;18269
6748;18270
6749;18271
6749;18272
6750;18273
6750;18274
6751;18275
6752;18276
6752;18277
6754;18278
6977;18279
6755;18279
8453;18279
8751;18279
6755;18280
6756;18281
6756;18282
6756;18283
6757;18284
6757;18285
6759;18286
6759;18287
6761;18288
6763;18289
6763;18290
6763;18291
6765;18292
6766;18293
6766;18294
6766;18295
6767;18296
6767;18297
6768;18298
6768;18299
6768;18300
6769;18301
6770;18302
6772;18303
6772;18304
6772;18305
6773;18306
6773;18307
6773;18308
6774;18309
6775;18310
6775;18311
6775;18312
6775;18313
6775;18314
7840;18315
6777;18315
6777;18316
6778;18317
6778;18318
6778;18319
6780;18320
6780;18321
6780;18322
6781;18323
6781;18324
6782;18325
6782;18326
6785;18327
6785;18328
6787;18329
6787;18330
6788;18331
6789;18332
6789;18333
6790;18334
6790;18335
6790;18336
6790;18337
6791;18338
6791;18339
6791;18340
6793;18341
6797;18342
6797;18343
6797;18344
6798;18345
6799;18346
6800;18347
6944;18347
6845;18347
6800;18348
6800;18349
6802;18350
6802;18351
6802;18352
6803;18353
6803;18354
6804;18355
6804;18356
6807;18357
6808;18358
6808;18359
6812;18360
6812;18361
6814;18362
6814;18363
6814;18364
6815;18365
6816;18366
6817;18367
6817;18368
6818;18369
6925;18369
6819;18370
6819;18371
6917;18371
6819;18372
6917;18372
6819;18373
6917;18373
6821;18374
6823;18375
6824;18376
6828;18377
6830;18378
6830;18379
6831;18380
6831;18381
6831;18382
6831;18383
6832;18384
6832;18385
6832;18386
6832;18387
6835;18388
6838;18389
6838;18390
6838;18391
6839;18392
6840;18393
6840;18394
6840;18395
6841;18396
6841;18397
6841;18398
6842;18399
6844;18400
6844;18401
6844;18402
6844;18403
6844;18404
6844;18405
6844;18406
6845;18407
6847;18408
6851;18409
6851;18410
6852;18411
6853;18412
6853;18413
6853;18414
6854;18415
6854;18416
6854;18417
6855;18418
6856;18419
6856;18420
6858;18421
6858;18422
6859;18423
6859;18424
10218;18425
6860;18425
6861;18426
6861;18427
6862;18428
6863;18429
6863;18430
6863;18431
6865;18432
6865;18433
6865;18434
6868;18435
6868;18436
6868;18437
6868;18438
6868;18439
6868;18440
6871;18441
6873;18442
6873;18443
6873;18444
6873;18445
6874;18446
6875;18447
6876;18448
6878;18449
6878;18450
6878;18451
6880;18452
6882;18453
6885;18454
6885;18455
6886;18456
6889;18457
6889;18458
6889;18459
6890;18460
6890;18461
6892;18462
6892;18463
6894;18464
6895;18465
6896;18466
6897;18467
6897;18468
6897;18469
6897;18470
6905;18471
6906;18472
6907;18473
6907;18474
6908;18475
6908;18476
6908;18477
6908;18478
6908;18479
6908;18480
6909;18481
6910;18482
6911;18483
6912;18484
6913;18485
6917;18486
6917;18487
6918;18488
6920;18489
6920;18490
6921;18491
6921;18492
6921;18493
6921;18494
6922;18495
6923;18496
6923;18497
6924;18498
6925;18499
6925;18500
6925;18501
6928;18502
6928;18503
6929;18504
6930;18505
6930;18506
6930;18507
6931;18508
6931;18509
6931;18510
6932;18511
8319;18512
8813;18512
9038;18512
6936;18512
9183;18512
6936;18513
6940;18514
6940;18515
6940;18516
6941;18517
6941;18518
6942;18519
6942;18520
6943;18521
6943;18522
6943;18523
6945;18524
6946;18525
6951;18526
6951;18527
6952;18528
6952;18529
6952;18530
6954;18531
6954;18532
6961;18533
6961;18534
6962;18535
6962;18536
6962;18537
6962;18538
6962;18539
6962;18540
6962;18541
6962;18542
6962;18543
6964;18544
6964;18545
6965;18546
6965;18547
6967;18548
6967;18549
6969;18550
6969;18551
6971;18552
6973;18553
6976;18554
6976;18555
6976;18556
6976;18557
6977;18558
6977;18559
6978;18560
6978;18561
6979;18562
7564;18563
6983;18563
7650;18564
7461;18564
6984;18564
7405;18564
7279;18564
7060;18564
7188;18564
7354;18564
7498;18565
6987;18565
7360;18566
7718;18566
7498;18566
6987;18566
7594;18566
7246;18566
7546;18566
7604;18566
7288;18566
7066;18566
7195;18566
7038;18566
7071;18566
6992;18567
7481;18567
7494;18567
7616;18567
7040;18568
7208;18568
7723;18568
7148;18568
6993;18568
7698;18568
7158;18568
7161;18568
6994;18569
7149;18569
6994;18570
7149;18570
6994;18571
7149;18571
6994;18572
7149;18572
6995;18573
7367;18573
6995;18574
7367;18574
7002;18575
7347;18575
7002;18576
7347;18576
7004;18577
7541;18577
7004;18578
7541;18578
7323;18579
7015;18579
7073;18580
7015;18580
7538;18580
7386;18580
7323;18580
7644;18580
7714;18581
7619;18581
7590;18581
7017;18581
7674;18581
7017;18582
7714;18583
7619;18583
7590;18583
7017;18583
7674;18583
7167;18583
7409;18584
7020;18584
7024;18585
7073;18586
7045;18586
7596;18586
7024;18586
7538;18586
7681;18587
7688;18587
7535;18587
7087;18587
7345;18587
7026;18587
7697;18587
7540;18587
7035;18588
7288;18589
7038;18589
7288;18590
7718;18590
7038;18590
7071;18590
7041;18591
7044;18591
7041;18592
7044;18592
7041;18593
7362;18593
7044;18593
7503;18593
7284;18593
7668;18593
7357;18593
7519;18593
7041;18594
7041;18595
7044;18595
7041;18596
7044;18596
7041;18597
7044;18597
7041;18598
7044;18598
7045;18599
7557;18600
7046;18600
7557;18601
7046;18601
7706;18602
7052;18602
7197;18602
7726;18602
7065;18603
7360;18604
7066;18604
7599;18605
7067;18605
7100;18605
7260;18605
7599;18606
7067;18606
7100;18606
7260;18606
7718;18607
7071;18607
7073;18608
7538;18608
7480;18609
7079;18609
7480;18610
7079;18610
7480;18611
7079;18611
7672;18612
7337;18612
7374;18612
7121;18612
7313;18612
7092;18612
7576;18612
7679;18612
7469;18613
7093;18613
7366;18613
7271;18613
7204;18614
7093;18614
7366;18614
7711;18614
7101;18615
7104;18616
7137;18616
7722;18616
7104;18617
7137;18617
7104;18618
7137;18618
7106;18619
7358;18619
7171;18620
7107;18620
7240;18620
7566;18620
7439;18620
7478;18620
7295;18620
7110;18621
7111;18622
7202;18623
7111;18623
7571;18623
7611;18623
7677;18623
7120;18624
7359;18624
7120;18625
7359;18625
7552;18626
7122;18626
7126;18627
7227;18628
7143;18628
7638;18629
7143;18629
7162;18630
7500;18630
7162;18631
7500;18631
7163;18632
7299;18632
7167;18633
7167;18634
7175;18635
7608;18636
7175;18636
7314;18637
7189;18637
7314;18638
7700;18638
7189;18638
7732;18638
7314;18639
7700;18639
7189;18639
7732;18639
7314;18640
7700;18640
7189;18640
7732;18640
7962;18640
7314;18641
7700;18641
7189;18641
7732;18641
7195;18642
7246;18642
7195;18643
7589;18644
7197;18644
7726;18644
7399;18644
7202;18645
7401;18646
7207;18646
7209;18647
7318;18647
7209;18648
7318;18648
7524;18649
7561;18649
7212;18649
7453;18649
7595;18650
7213;18650
7630;18651
7223;18651
7224;18652
7336;18652
7228;18653
7228;18654
7517;18654
7231;18655
7231;18656
7231;18657
7231;18658
7231;18659
7231;18660
7231;18661
7231;18662
7235;18663
7298;18664
7235;18664
7647;18664
7442;18665
7243;18665
7255;18665
7243;18666
7246;18667
7442;18668
7255;18668
7264;18669
7588;18669
7264;18670
7588;18670
7469;18671
7271;18671
7362;18672
7284;18672
7362;18673
7668;18673
7284;18673
7357;18673
7295;18674
7295;18675
7313;18676
7337;18676
7328;18677
7506;18677
7332;18678
7646;18678
7334;18679
7400;18680
7335;18680
7552;18681
7335;18681
7350;18682
7414;18682
7350;18683
7414;18683
7350;18684
7414;18684
7350;18685
7414;18685
7668;18686
7357;18686
7357;18687
7361;18688
7656;18688
7721;18688
7466;18688
7694;18688
7636;18688
7363;18689
7363;18690
7435;18691
7365;18691
7435;18692
7365;18692
7435;18693
7365;18693
7435;18694
7365;18694
7435;18695
7365;18695
7369;18696
7719;18696
7369;18697
7576;18698
7374;18698
7560;18699
7381;18699
7384;18700
7593;18700
7386;18701
7644;18701
7392;18702
7612;18702
7474;18703
7395;18703
7499;18704
7422;18704
7431;18705
7431;18706
7432;18707
7505;18707
7446;18708
7453;18709
7453;18710
7458;18711
7486;18711
7458;18712
7486;18712
7467;18713
7467;18714
7481;18715
7519;18716
7503;18716
7519;18717
7503;18717
7594;18718
7546;18718
7604;18718
7594;18719
7546;18719
7604;18719
7571;18720
7611;18720
7590;18721
7594;18722
7596;18723
7619;18724
7625;18725
7662;18726
7672;18727
10067;18727
7679;18727
7674;18728
7677;18729
7719;18730
7733;18731
7734;18732
7734;18733
7734;18734
7735;18735
7735;18736
7735;18737
7736;18738
7736;18739
7736;18740
7737;18741
7737;18742
7737;18743
7737;18744
7737;18745
7737;18746
7737;18747
7737;18748
7738;18749
7739;18750
7740;18751
7740;18752
7740;18753
7740;18754
7741;18755
7741;18756
7741;18757
7741;18758
7741;18759
7742;18760
7742;18761
7742;18762
7742;18763
7743;18764
7743;18765
7744;18766
7745;18767
7745;18768
7746;18769
7747;18770
7748;18771
7749;18772
7750;18773
7750;18774
7751;18775
7771;18776
7751;18776
7751;18777
7752;18778
7752;18779
7752;18780
7753;18781
7753;18782
7753;18783
7754;18784
7754;18785
7754;18786
7755;18787
7756;18788
7756;18789
7756;18790
7757;18791
7757;18792
7759;18793
7759;18794
7759;18795
7760;18796
7760;18797
7761;18798
7762;18799
7762;18800
7763;18801
7763;18802
7764;18803
7764;18804
7764;18805
7765;18806
7765;18807
7765;18808
7766;18809
7766;18810
7767;18811
7767;18812
7767;18813
7768;18814
7768;18815
7769;18816
7769;18817
7769;18818
7770;18819
7770;18820
7771;18821
7772;18822
7773;18823
7773;18824
7774;18825
7774;18826
7775;18827
7775;18828
7775;18829
7776;18830
7777;18831
7777;18832
7969;18833
7778;18833
7969;18834
7778;18834
7969;18835
7778;18835
7778;18836
7779;18837
11097;18838
7779;18838
10972;18838
7780;18839
7780;18840
7781;18841
7875;18842
7781;18842
7845;18842
7851;18842
7825;18842
7782;18843
7831;18844
7992;18844
8007;18844
7783;18844
7831;18845
7992;18845
8007;18845
7783;18845
7831;18846
7992;18846
8007;18846
7783;18846
7784;18847
7853;18847
8019;18847
8021;18847
7866;18847
7871;18847
7785;18848
7858;18848
7785;18849
7858;18849
7786;18850
7787;18851
7787;18852
7788;18853
7788;18854
7789;18855
7790;18856
7790;18857
7790;18858
7791;18859
7791;18860
7791;18861
7791;18862
7792;18863
8016;18863
7896;18863
7793;18864
7794;18865
7794;18866
7795;18867
7861;18867
7795;18868
7796;18869
7797;18870
7797;18871
7894;18872
7798;18872
7798;18873
8031;18873
7799;18874
7799;18875
7799;18876
7800;18877
7800;18878
7800;18879
7800;18880
7801;18881
7801;18882
8013;18882
7802;18883
7803;18884
7803;18885
7803;18886
7804;18887
7804;18888
7804;18889
7804;18890
7805;18891
7806;18892
7841;18893
7806;18893
7841;18894
7806;18894
8034;18895
7979;18895
7901;18895
7807;18895
7808;18896
7952;18897
7809;18897
7850;18897
7810;18898
7810;18899
7958;18899
7810;18900
7811;18901
7812;18902
7812;18903
7812;18904
7848;18905
7814;18905
7863;18905
7848;18906
7814;18906
7863;18906
7815;18907
7815;18908
7815;18909
7815;18910
7816;18911
7816;18912
7817;18913
7818;18914
7818;18915
7818;18916
7819;18917
7994;18918
7820;18918
7843;18919
7820;18919
7833;18920
7821;18920
7821;18921
7996;18922
7821;18922
7822;18923
7822;18924
7822;18925
7823;18926
7823;18927
7823;18928
7824;18929
7824;18930
7824;18931
7825;18932
7875;18932
7825;18933
7875;18933
7826;18934
7957;18934
7826;18935
7827;18936
7827;18937
7827;18938
7828;18939
7828;18940
7829;18941
7829;18942
7830;18943
7830;18944
7830;18945
7830;18946
7832;18947
7832;18948
7832;18949
7833;18950
7833;18951
7833;18952
7833;18953
7925;18953
7895;18953
7834;18954
7834;18955
7873;18956
7835;18956
7836;18957
7972;18957
7837;18958
10935;18959
9966;18959
10033;18959
10199;18959
10649;18959
10299;18959
7837;18959
7838;18960
7839;18961
7839;18962
7839;18963
7839;18964
7840;18965
7841;18966
7842;18967
7842;18968
7843;18969
7843;18970
7844;18971
7844;18972
7845;18973
7845;18974
9974;18974
7846;18975
7846;18976
7847;18977
7849;18978
7849;18979
7849;18980
7850;18981
7851;18982
7860;18983
7852;18983
7854;18984
7854;18985
7854;18986
7855;18987
7855;18988
7856;18989
7857;18990
7857;18991
7859;18992
7859;18993
7859;18994
7860;18995
7861;18996
11251;18997
11126;18997
10391;18997
7862;18997
10335;18997
7864;18998
7865;18999
7867;19000
7867;19001
7868;19002
7869;19003
7870;19004
7872;19005
7905;19006
7874;19006
7974;19006
7876;19007
7989;19007
7876;19008
7989;19008
7877;19009
7918;19009
7972;19010
7878;19010
7895;19011
7892;19011
7879;19011
7879;19012
7895;19013
7892;19013
7925;19013
7879;19013
7892;19014
7879;19014
7895;19015
7892;19015
8022;19015
7879;19015
7880;19016
7880;19017
7881;19018
8032;19019
7882;19019
7883;19020
7884;19021
7942;19021
7884;19022
7885;19023
7885;19024
7886;19025
7887;19026
7887;19027
7888;19028
7889;19029
7890;19030
7891;19031
7917;19031
7892;19032
7893;19033
7893;19034
7895;19035
