:ID;cite:string
12720514;journals/is/KieselSW95
12720515;conf/esec/SchurrWZ95
12720516;conf/er/FeldmanF85
12720517;conf/ac/Petri75
12720518;conf/kr/BylanderATJ89
12720519;conf/kr/GabbayLV91
12720520;conf/ecai/KakasM90
12720521;conf/ijcai/Levesque89
12720522;journals/actaC/ScheweT93
12720523;journals/tse/ChengIK88
12720524;conf/cikm/BayardoM96
12720525;journals/tods/Galindo-LegariaR97
12720526;journals/jiis/BaralisP97
12720527;conf/sigmod/HanKK97
12720528;conf/sigmod/YangM97
12720529;journals/ipl/PramanikK88
12720530;conf/kdd/Agrawal99
12720531;journals/cacm/Benassi99
12720532;journals/cacm/Cranor99
12720533;conf/dawak/Estivill-CastroB99
12720534;journals/cacm/LauEW99
12720535;journals/cacm/Oppliger97
12720536;journals/computer/RubinG98
12720537;conf/icde/MamouM91
12720538;conf/slp/Gallaire85
12720539;conf/sigir/Brown95
12720540;conf/trec/KoenemannQCB94
12720541;conf/icde/MoffatZ94
12720542;conf/sigir/SimpsonA87
12720543;journals/ipm/TurtleF95
12720544;conf/sigir/Turtle94
12720545;journals/debu/NavatheA88
12720546;conf/pods/BenediktGL96
12720547;conf/lics/DowekHK95
12720548;conf/popl/Lescanne94
12720549;journals/tse/KimCB88
12720550;journals/debu/WooL85
12720551;journals/sigmod/PapianiWDN99
12720552;journals/insk/Baumann84
12720553;journals/algorithmica/ChazelleG86
12720554;conf/sigmod/HjaltasonS98
12720555;journals/tods/HjaltasonS99
12720556;conf/focs/JainV99
12720557;conf/soda/KorupoluPR98
12720558;conf/pods/GrahamY82
12720559;journals/debu/Lomet99b
12720560;conf/vldb/WienerN95
12720561;conf/vldb/WitkowskiCK93
12720562;journals/cj/Fung84
12720563;journals/is/Mukhopadhyay93
12720564;conf/sigmod/SolworthO90
12720565;journals/debu/Turbyfill88
12720566;conf/mm/SmithC95
12720567;conf/icmcs/LienhartPE96
12720568;conf/icmcs/YuW97
12720569;conf/mm/AokiSH96
12720570;conf/mm/HamakawaR93
12720571;journals/vlc/CorridoniBLH96
12720572;conf/spieSR/ZhangS94
12720573;journals/mms/RuiHM99
12720574;journals/tog/BurtA83
12720575;journals/mms/HuaTW99
12720576;journals/computer/WactlarCGH99
12720577;conf/sigmod/GibbonsM98
12720578;journals/jcss/LiptonN95
12720579;books/aw/FieldH88
12720580;journals/tods/MarchS84
12720581;conf/fgcs/MurakamiKO84
12720582;journals/ngc/ShibayamaKMYM84
12720583;conf/vldb/BridgeJKLLM97
12720584;conf/vldb/Klots96
12720585;conf/sigmod/LiuPTBBZBHY98
12720586;journals/debu/Song81
12720587;conf/sigmod/Minsky74
12720588;conf/sigmod/ShemerC72
12720589;conf/jcdkb/PelagattiS78
12720590;conf/ewdw/AtkinsonRT90
12720591;journals/debu/Beeri91
12720592;journals/tcs/GoguenM92
12720593;conf/ds/GoguenW90
12720594;conf/icalp/KirchnerKM88
12720595;journals/tcs/Meseguer92
12720596;conf/alp/Meseguer92
12720597;journals/jsc/MeseguerG89
12720598;journals/cacm/WiederholdWC92
12720599;conf/sigmod/BhideGHJ92
12720600;conf/ijcai/Friedman85
12720601;conf/coopis/KarlapalemYH95
12720602;conf/soda/EvenNRS97
12720603;journals/debu/AmsalegBFTU97
12720604;conf/iwdm/BogdanowiczCHRSS83
12720605;journals/debu/Ubell81
12720606;journals/dke/FinanceG94
12720607;conf/edbt/GardarinL92
12720608;conf/edbt/PucheralT92
12720609;conf/ssdbm/HuangJR97
12720610;conf/cikm/KimC98
12720611;conf/vldb/PapadiasMD98
12720612;conf/pods/PapadiasMT99
12720613;journals/cl/BossiG84
12720614;conf/dood/FegarasMS93
12720615;conf/sigmod/GardarinMP95
12720616;conf/sigmod/BohmA96
12720617;journals/jal/ShashaZ90
12720618;conf/sigmod/WangZS95
12720619;conf/pdis/MaheshwariL94
12720620;journals/cj/BastaniIY88
12720621;conf/ppopp/Herlihy90
12720622;journals/jacm/Stark82
12720623;ms/Yurek97
12720624;conf/sigmod/ChanI98
12720625;journals/algorithmica/WongLORW86
12720626;conf/sigmod/McIverK94
12720627;conf/vldb/NavatheF75
12720628;journals/spe/ColeM82
12720629;journals/ai/Lenat82
12720630;conf/aaai/Rowe82
12720631;journals/siamcomp/GyssensPG94
12720632;conf/icdcs/FergusonYN88
12720633;conf/bncod/LoizouT84
12720634;journals/debu/ONeilAVVY94
12720635;conf/sigmod/FlorescuLMS99
12720636;journals/debu/StonebrakerBH98
12720637;journals/is/CeriPW89
12720638;conf/icde/LingS95
12720639;journals/debu/Stonebraker90
12720640;conf/ssd/CorralVM99
12720641;journals/jal/DietzfelbingerHKP97
12720642;journals/iandc/KhullerM95
12720643;conf/sigmod/MamoulisP99
12720644;conf/sigmod/French95
12720645;conf/sigmod/SalemBCL00
12720646;conf/sigmod/ZaharioudakisCLPU00
12720647;conf/pods/Yannakakis84
12720648;conf/vldb/Ioannidis89
12720649;conf/pods/Saraiya90
12720650;conf/dasfaa/OngATUW95
12720651;conf/compcon/WoelkT95
12720652;journals/cj/GreenS78
12720653;journals/cacm/NagyW79
12720654;conf/stoc/LeeP76
12720655;journals/is/Ewusi-Mensah84
12720656;journals/debu/TeoreyACFSW82
12720657;journals/ai/FishmanM75
12720658;conf/dl/ChangG98
12720659;journals/tois/ChangGP99
12720660;conf/icde/SpyratosL87
12720661;conf/sosp/GiffordBBL85
12720662;journals/jcss/GuibasS78
12720663;journals/cacm/Lum73
12720664;journals/debu/Chaudhuri98
12720665;conf/pods/CohenNS99
12720666;conf/pods/GrumbachRT99
12720667;conf/pods/NuttSS98
12720668;conf/pods/FuK89
12720669;journals/bit/Lundberg82
12720670;journals/jacm/IsaacS56
12720671;conf/sigmod/MayrS99
12720672;journals/jal/BentleyS80
12720673;conf/focs/Chazelle83
12720674;conf/focs/ColeY83
12720675;conf/focs/FredmanKS82
12720676;conf/stoc/Willard84
12720677;journals/jcss/Willard84
12720678;conf/stoc/Yao83
12720679;conf/stoc/Yao82
12720680;conf/vldb/KornLKF98
12720681;conf/vldb/RamaswamyMS98
12720682;conf/vldb/SilversteinBMU98
12720683;conf/icde/HsuP95
12720684;phd/Motakis97
12720685;conf/dood/MotakisZ95
12720686;conf/tdb/MotakisZ95
12720687;conf/sigmod/SistlaW95
12720688;conf/dood/Zaniolo95
12720689;journals/cacm/NunamakerKHS76
12720690;conf/ifip/CashinRY74
12720691;conf/vldb/Herot79
12720692;conf/sigmod/AstrahanC75
12720693;conf/iclp/ChenRR92
12720694;journals/computer/RoyD92
12720695;journals/jar/Walker93
12720696;conf/ds/AtzeniT95
12720697;conf/edbt/AtzeniT96
12720698;conf/dl/Jones98
12720699;conf/dl/TakahashiKHSKRMGRL98
12720700;conf/dl/Weinstein98
12720701;conf/sigmod/KuckS83
12720702;journals/sigmod/LiefkeS00
12720703;journals/tkde/NgR97
12720704;journals/tods/OmiecinskiS90
12720705;conf/icod/MelkanoffC83
12720706;conf/eds/ParkerCGJSW84
12720707;conf/vldb/VassiliouCJ83
12720708;conf/vldb/WilsonDDD83
12720709;conf/er/LiuP97
12720710;conf/cikm/ZhouPL98
12720711;conf/jcdkb/BeeriNT88
12720712;conf/ijcai/TouretzkyHT87
12720713;conf/icdt/GunopoulosMS97
12720714;conf/icde/BerchtoldEKKS98
12720715;conf/vldb/AilamakiDHW99
12720716;conf/vldb/BonczMK99
12720717;journals/acta/ONeil92
12720718;conf/vldb/RaoR99
12720719;journals/tkde/TorpMJ98
12720720;journals/acta/Wright85
12720721;conf/compgeom/Chan96
12720722;conf/pods/Fagin98
12720723;conf/pods/GoldsteinRSY97
12720724;conf/compgeom/MatousekS92
12720725;journals/jiis/BaralisCFP96
12720726;conf/dood/CeriFPP97
12720727;conf/vldb/Ikeda77
12720728;journals/iandc/YamamotoISUH75
12720729;journals/tods/YamamotoTUI79
12720730;journals/acta/GoodmanS83
12720731;conf/pods/GoodmanST83a
12720732;conf/stoc/PapadimitriouY82
12720733;journals/siamcomp/TarjanY85
12720734;journals/is/CesariniS82
12720735;conf/rta/ChoppyJ85
12720736;conf/icde/ChaudhuriGKLLM98
12720737;conf/fgcs/DincbasHSAGB88
12720738;conf/fgcs/JaffarMSY92
12720739;journals/jsc/LassezM92
12720740;conf/sigmod/AdelbergGK95
12720741;conf/icde/GottemukkalaOR96
12720742;conf/iopads/Arpaci-DusseauATCHPY99
12720743;journals/sigmod/BarclayBGS94
12720744;conf/sigmod/FranklinZ98
12720745;conf/vldb/BeechF83
12720746;journals/debu/ForsdickTRT84
12720747;conf/eds/FoxWA84
12720748;conf/vldb/WilsonH80
12720749;journals/iandc/Angluin78
12720750;conf/colt/Brazma93
12720751;conf/focs/CharikarG99
12720752;journals/iandc/Gold78
12720753;conf/aii/Pitt89
12720754;journals/debu/DaoP96
12720755;journals/cacm/Eriksson94
12720756;journals/debu/FranklinZ96
12720757;journals/debu/Glance96
12720758;journals/debu/ShekharFL96
12720759;conf/btw/AbramowiczDGLLRRW87
12720760;journals/tse/DharJ88
12720761;conf/ssdbm/Aoki99
12720762;journals/sigmod/BoulosO99
12720763;journals/computer/HellersteinACHORRH99
12720764;journals/vldb/IoannidisNSS97
12720765;conf/ssdbm/NgWMN99
12720766;conf/icde/ReinwaldPKLTV99
12720767;conf/vldb/RamanRH99
12720768;conf/osdi/WaldspurgerW94
12720769;journals/sigmod/ArpinarDE93
12720770;conf/sigmod/RajagopalanML98
12720771;conf/edbt/AhadDGLMO92
12720772;conf/icde/Bertino92
12720773;journals/cacm/DenningD77
12720774;conf/sigmod/MazumdarSS88
12720775;conf/pods/OhoriT94
12720776;journals/expert/Adall98
12720777;conf/mis/CandanLS98
12720778;conf/vldb/MeierL83
12720779;conf/dexa/SeegerK90
12720780;conf/pods/AbiteboulV86
12720781;conf/pods/ImielinskiL83
12720782;conf/spieSR/GuibasRT95
12720783;journals/jodl/WangWFW98
12720784;conf/pods/GuchtDGV97
12720785;conf/cp/GrumbachK97
12720786;conf/vldb/Reiter75
12720787;journals/cj/Scheuermann77
12720788;conf/soda/AsanoCKT96
12720789;journals/algorithmica/AggarwalKMSW87
12720790;journals/cacm/Bentley84g
12720791;conf/fct/FischerHLL93
12720792;journals/siamam/GareyJ77
12720793;conf/icde/ChakrabartiM98
12720794;journals/cacm/Courts88
12720795;journals/cacm/DaleyD68
12720796;conf/oopsla/DuhlD88
12720797;conf/vldb/LometS93
12720798;conf/sigmod/LometT99
12720799;conf/oodbs/Rao86
12720800;conf/oodbs/Ketabchi86
12720801;conf/icdt/Galindo-LegariaPK95
12720802;journals/siamcomp/RuskeyH77
12720803;journals/vldb/SteinbrunnMK97
12720804;conf/edbt/ScheufeleM98
12720805;conf/icdt/YerneniLUG99
12720806;journals/tkde/BonattiKS95
12720807;conf/iclp/Bugliesi92
12720808;conf/plilp/BugliesiJ94
12720809;conf/icdt/BugliesiJ95
12720810;conf/icde/CandanJS96
12720811;conf/vldb/Cuppens96
12720812;conf/slp/JamilL95
12720813;journals/sigmod/JukicV97
12720814;journals/jlp/Miller89
12720815;conf/iclp/MonteiroP89
12720816;conf/er/PernulWT93
12720817;conf/dpds/HarderSS88
12720818;conf/vldb/GehaniJR94
12720819;journals/sigmod/AdelbergKG96
12720820;conf/ijcai/Grover83
12720821;conf/ijcai/MartinAP83
12720822;conf/ijcai/McDermott83
12720823;journals/datamine/BhandariCPPPR97
12720824;conf/kdd/Czyzewski96
12720825;journals/tkde/MaysLDW91
12720826;conf/vldb/CremersD83
12720827;journals/tkde/LehmanSC92
12720828;conf/jcdkb/Housel82
12720829;conf/sigmod/AggarwalPWYP99
12720830;conf/kdd/ClearDHHLMMRSWX99
12720831;conf/kdd/DuMouchelVJCP99
12720832;conf/vldb/KeimH99
12720833;conf/kdd/DongL99
12720834;conf/icde/GrahneLW00
12720835;conf/icde/HanDY99
12720836;journals/datamine/MannilaTV97
12720837;journals/cacm/CaleGM79
12720838;journals/cacm/Fedorowicz81
12720839;conf/vldb/DoDJJR98
12720840;journals/spe/SantucciS93
12720841;journals/tocs/JulLHB88
12720842;conf/vldb/Manola78b
12720843;conf/sigmod/Tsichritzis74
12720844;conf/oodbs/KachhwahaH86
12720845;conf/vldb/Mohan93
12720846;conf/ride/MassariC95
12720847;journals/cacm/Denning92
12720848;conf/vldb/BussolatiM81
12720849;conf/vldb/Tsichritzis81
12720850;conf/sigmod/McCord81
12720851;conf/icde/SeshadriLR95
12720852;journals/iandc/Cosmadakis83
12720853;conf/stoc/ArgeFGV97
12720854;conf/stoc/FerraginaG95
12720855;conf/soda/FerraginaG96
12720856;journals/jacm/FerraginaG99
12720857;conf/vldb/JagadishKNS99
12720858;conf/sigmod/JagadishLMSV99
12720859;books/wi/ArcInfo95
12720860;conf/icalp/KhannaMS97
12720861;journals/jacm/BlochDS87
12720862;conf/sosp/KronenbergLS85
12720863;conf/sosp/RashidR81
12720864;journals/tse/SpectorBDDEFHS85
12720865;conf/ac/Watson80a
12720866;journals/tkde/CheungNFF96
12720867;conf/pdis/ShintaniK96
12720868;conf/kdd/SimoudisLK94
12720869;conf/vldb/Amer-YahiaCD98
12720870;conf/webdb/BeeriT99
12720871;journals/cn/MichardCSSSV98
12720872;conf/coopis/YanOL97
12720873;conf/dbsec/MukkamalaS95
12720874;conf/dbsec/SonDT95
12720875;journals/sigmod/SonDT96
12720876;journals/sigmod/ThuraisinghamK93
12720877;journals/is/ThomasSH96
12720878;conf/sigmod/CareyMN97
12720879;conf/ideas/NgL97
12720880;conf/sigmod/OConnellISWABCCLPWW96
12720881;journals/debu/OlsonHUS96
12720882;conf/pods/Connors85
12720883;conf/eds/DeeringF84
12720884;journals/csur/LoyA85
12720885;conf/focs/EtzioniHJKMW96
12720886;conf/dood/BalB93
12720887;journals/internet/KaiserW97
12720888;conf/edbt/BergamaschiBS88
12720889;journals/tse/ChenNR90
12720890;conf/aaai/HeinsohnKNP92
12720891;journals/tse/MarkTMS92
12720892;conf/oopsla/BogleL94
12720893;conf/oopsla/DayGLM95
12720894;conf/sosp/HoskingM93
12720895;conf/pos/LiskovACZ96
12720896;conf/podc/MaheshwariL95
12720897;journals/is/GhoshL75
12720898;conf/ifip/MalyK80
12720899;journals/ngc/Goebel85
12720900;journals/debu/GunadhiS90
12720901;conf/sigmod/AhoSU78
12720902;journals/algorithmica/BlankenagelG90
12720903;conf/oopsla/BensonZ91
12720904;journals/debu/KriegelBS93
12720905;journals/algorithmica/CoppersmithOS86
12720906;journals/tocs/ThekkathL93
12720907;conf/sigmod/DaleD76
12720908;conf/iwdm/Bratbergsengen87
12720909;conf/vldb/CherniackZ98
12720910;conf/icde/GrantGMR97
12720911;conf/icdt/PopaT99
12720912;conf/sigmod/90
12720913;conf/pods/GunopulosKMT97
12720914;conf/edbt/LinK98
12720915;conf/icde/ChenHD00
12720916;journals/cacm/ShochH82
12720917;journals/tois/Tsichritzis84
12720918;conf/vldb/Beech93
12720919;conf/bncod/ChanT94
12720920;journals/debu/Egenhofer93
12720921;journals/vlc/PapadiasS95
12720922;journals/csur/FurutaSS82
12720923;conf/popl/Reid80
12720924;conf/eds/BiemaMS86
12720925;journals/tcs/NaughtonRSU95
12720926;conf/dbpl/AbiteboulGVW89
12720927;conf/deductive/VaghaniRKSS90
12720928;conf/cikm/HouZZ93
12720929;conf/sosp/BirmanJ87
12720930;conf/parbase/DowningGP90
12720931;conf/vldb/Bubenko77
12720932;journals/tse/Chow78
12720933;journals/is/LevesonWB83
12720934;journals/cacm/Ramon83
12720935;journals/toplas/OwickiL82
12720936;conf/aaai/Cohen86
12720937;conf/oodbs/HsuC88
12720938;journals/tois/WooL86
12720939;journals/computer/HibbardPSDBV94
12720940;journals/cacm/JacobsonBO94
12720941;conf/pos/Bailey89
12720942;conf/vldb/Comba75
12720943;conf/sosp/LindsayHMWY83
12720944;journals/tcs/FortuneHW80
12720945;conf/stoc/LapaughR78
12720946;conf/sigmod/ImielinskiL82a
12720947;conf/sigmod/HasanHKNPS93
12720948;journals/debu/LeeW90
12720949;journals/tse/CacaceCTC92
12720950;conf/mfdbs/CacaceCT91
12720951;journals/sigmod/Furtado84
12720952;conf/ssdbm/AnjurIL96
12720953;journals/jiis/HaberIL94
12720954;conf/vldb/HaberIL95
12720955;conf/ifip/Munz80
12720956;journals/debu/Garcia-MolinaS88
12720957;journals/tcs/Gonzalez85
12720958;conf/kdd/KohaviS95
12720959;conf/sigmod/Bell88
12720960;journals/cacm/HopcroftT73
12720961;conf/stacs/FeigenbaumKVV98
12720962;conf/vldb/Lowenthal86
12720963;journals/is/OzsuM90
12720964;journals/is/JarkeJQV99
12720965;journals/cacm/Cristian91
12720966;conf/sigir/CelentanoFP90
12720967;conf/sigir/CelentanoFP91
12720968;conf/aaai/Morgenstern84
12720969;conf/dbsec/GarveyHJSW89
12720970;conf/dbsec/Graubart89a
12720971;conf/dbsec/Hinke87
12720972;conf/dbsec/MacEwen87
12720973;conf/isca/HerlihyM93
12720974;conf/compcon/GibsonSCCDGHMNPSYZ95
12720975;conf/sosp/HartmanO93
12720976;conf/ht/CroftT89
12720977;conf/focs/Eppstein94
12720978;conf/echt/FreiS92
12720979;journals/ipm/FreiS95
12720980;conf/sigir/HearstK97
12720981;journals/jacm/Salton63
12720982;conf/vldb/ChanOL92
12720983;journals/sigplan/Baker93
12720984;conf/icdcs/FerreiraS96
12720985;conf/iwmm/HudsonM92
12720986;conf/iwmm/JuulJ92
12720987;conf/popl/LangQP92
12720988;conf/pos/MossMH96
12720989;conf/sosp/OTooleNG93
12720990;conf/dexa/TanY95
12720991;journals/jar/Cohn87
12720992;conf/kr/Frisch89
12720993;journals/vldb/DanYC95
12720994;conf/sigmod/Bell82
12720995;conf/ride/RadekeS95
12720996;journals/ipl/LassezNS82
12720997;conf/vldb/FangSGMU98
12720998;conf/vldb/ShuklaDN98
12720999;conf/adc/FessyF93
12721000;conf/pods/GuptaM92
12721001;journals/debu/HeilerM84
12721002;conf/vldb/KumarKA97
12721003;journals/vldb/RamamrithamC96
12721004;conf/vldb/KlugT77
12721005;journals/ipm/Burkowski92
12721006;journals/ipm/IdeMV93
12721007;conf/birthday/Ullman92
12721008;conf/views/ColbyG96
12721009;conf/views/ColbyM96
12721010;conf/views/KawaguchiLMR96
12721011;conf/vldb/Hitchcock76
12721012;conf/spieSR/AngLO95
12721013;conf/icdt/Kanellakis86
12721014;journals/cacm/Becker87
12721015;journals/debu/MorfeqKA89
12721016;journals/tois/PeelsJN85
12721017;journals/tois/TriggW86
12721018;conf/kdd/LiuHM98
12721019;journals/tse/Samadi89
12721020;conf/fodo/ScheuermannPO89
12721021;conf/edbt/Zaniolo90
12721022;conf/edbt/Cammarata88
12721023;journals/dke/JonesS87
12721024;conf/iwdm/Tanaka83
12721025;journals/cj/Davenport76
12721026;journals/cj/Gunton70
12721027;conf/pldi/BoehmDS91
12721028;conf/pos/Kolodner90
12721029;conf/focs/ShoshaniC70
12721030;journals/ipl/BentleySW77
12721031;journals/ipl/Yuval75
12721032;conf/ifip/BeckerKSR92
12721033;conf/ijcai/WahlsterMJB83
12721034;conf/pods/AgarwalAE00
12721035;conf/pods/ArgeSV99
12721036;conf/soda/BaschGH97
12721037;journals/cj/TayebUW98
12721038;journals/dpd/WolfsonSCY99
12721039;conf/sigmod/JhingranK92
12721040;conf/iclp/GabbrielliL91
12721041;journals/vldb/KieslingSSD94
12721042;conf/deductive/SudarshanR92
12721043;conf/pods/Minker87
12721044;conf/vldb/AlsabtiRS97
12721045;conf/comad/AgrawalS95
12721046;journals/debu/Hellerstein97
12721047;journals/tcs/MunroP80
12721048;conf/swat/Paterson96
12721049;conf/sigmod/AnkerstBKS99
12721050;conf/kdd/DuMouchelS98
12721051;journals/datamine/FawcettP97
12721052;conf/kdd/FayyadPS96
12721053;conf/kdd/HinneburgK98
12721054;conf/sigmod/RamaswamyRS00
12721055;journals/cn/AbdelzaherB99
12721056;journals/ton/ArlittW97
12721057;conf/vldb/CeriFP99
12721058;conf/vldb/FlorescuLSY99
12721059;conf/webdb/LabrinidisR99
12721060;journals/sigmod/LabrinidisR00
12721061;conf/webdb/Sindoni98
12721062;conf/pods/BusscheGV93
12721063;journals/spe/BarakS85
12721064;conf/dasfaa/GrecoPS95
12721065;conf/fpca/HammarlundL93
12721066;conf/ssdbm/MaierH94
12721067;conf/pods/MeccaB95
12721068;conf/dbpl/MeccaB95
12721069;journals/algorithmica/Meyers86
12721070;journals/cacm/FialaG89
12721071;conf/adbt/AusielloDM82
12721072;books/aw/Stein95
12721073;conf/icde/PerrizoLV88
12721074;conf/icde/Perrizo91
12721075;conf/edbt/ChungRNM88
12721076;conf/fodo/OoiS89
12721077;conf/caise/ShklarSKS95
12721078;conf/sigmod/LiuH74
12721079;conf/pdis/Lomet96
12721080;conf/pods/YuOB00
12721081;conf/vldb/ZouS98
12721082;conf/ifip/Jong80
12721083;conf/ifip/Morgan80
12721084;journals/debu/Christodoulakis82
12721085;conf/vldb/VhanHY93
12721086;conf/sigmetrics/WolfTCY94
12721087;journals/bit/OukselS81
12721088;conf/fodo/FushimiKTM85
12721089;journals/debu/ChristodoulakisEFHLLN88
12721090;conf/sigir/ChristodoulakisF89
12721091;conf/sosp/BaskettHM77
12721092;conf/sosp/SolomonF79
12721093;conf/fodo/KriegelMO85
12721094;journals/sigmod/KeetonPH98
12721095;conf/sigmetrics/WorthingtonGP94
12721096;conf/sigmetrics/WorthingtonGPW95
12721097;conf/mm/GhandeharizadehS94
12721098;conf/pdis/SitaramDY93
12721099;journals/sigmod/LuCW93
12721100;journals/cacm/NanceMF87
12721101;conf/sigmod/DeshpandeRSN98
12721102;conf/vldb/Lipski77
12721103;journals/is/BoralDW82
12721104;journals/debu/ChaudhuriS95
12721105;conf/sigmod/LaursenOP94
12721106;conf/spieSR/SuzukiNUS94
12721107;journals/computer/PaepckeCGHKRW96
12721108;journals/jodl/BaldonadoCGP97
12721109;conf/edbt/GillmannWWK00
12721110;books/aw/WeigendG94
12721111;conf/dexa/LouO91
12721112;conf/icdt/Mannila97
12721113;conf/popl/MeyerR86
12721114;conf/sigmod/Bubenko77
12721115;conf/sigmod/77
12721116;journals/toplas/BobrowC79
12721117;conf/sigmetrics/Swami89
12721118;journals/debu/BeetemMW82
12721119;journals/debu/HaskinL82
12721120;journals/debu/Katz82a
12721121;conf/sigmod/Loomis80
12721122;conf/fodo/BeckleyER85
12721123;journals/ipl/Bentley79
12721124;conf/focs/SaxeB79
12721125;conf/eds/MaierNG86
12721126;conf/cikm/BouganimKV98
12721127;conf/cikm/NagD98
12721128;conf/vldb/VenkataramanZ98
12721129;journals/csur/Estivill-CastroW92
12721130;conf/iwmm/WilsonJNB95
12721131;journals/tkde/ZhengL96
12721132;journals/siamcomp/RosenkrantzSL84
12721133;conf/sigmod/Rowe83
12721134;conf/sigmod/Olson95
12721135;conf/edbt/KoudasFK96
12721136;conf/sigmod/Kim94
12721137;journals/toplas/CohenH87
12721138;journals/jlp/Haynes87
12721139;conf/iclp/Kursawe86
12721140;journals/ife/LeyW90
12721141;conf/icde/Ludwig90
12721142;conf/btw/Ludwig91
12721143;journals/dke/LudwigW91
12721144;journals/spe/MillsAF91
12721145;journals/tse/Medina-MoraF81
12721146;journals/csur/MeyrowitzD82
12721147;journals/csur/MeyrowitzD82a
12721148;conf/isca/AlvarezBC97
12721149;conf/edbt/KarlssonLR96
12721150;conf/ride/LitwinN97
12721151;journals/tods/LitwinN96
12721152;conf/coopis/LitwinN96
12721153;conf/asplos/ChenB92
12721154;journals/ipm/HowardV92
12721155;conf/focs/VitterK91
12721156;conf/sigmod/BreunigKNS00
12721157;journals/jacm/Ullman72
12721158;journals/jacm/FaginE76
12721159;journals/debu/LiuP97
12721160;journals/cacm/OttmannSW78
12721161;journals/jodl/KramerNH97
12721162;journals/sigmod/KramerNKRLKLZ97
12721163;conf/sigmod/GodfreySE98
12721164;journals/sigmod/Keim96
12721165;conf/sigmod/Keim96
12721166;conf/ida/SchikutaE97
12721167;conf/aaai/CohenL88
12721168;journals/sigmod/Ioannidis92
12721169;journals/jal/LandauV89
12721170;conf/vldb/95
12721171;conf/sigmod/96
12721172;conf/vldb/96
12721173;conf/icdt/WodtkeW97
12721174;conf/pods/Gucht87
12721175;conf/icdt/WolfsonJSCRD99
12721176;conf/usenix/Manber94
12721177;journals/scp/Bellegarde86
12721178;conf/cikm/JacobsonKSS98
12721179;conf/cikm/JagadishJSV98
12721180;conf/focs/Sahni72
12721181;conf/sigmod/ConsensM90
12721182;journals/computer/Raymond92
12721183;conf/kdd/ChengFZ99
12721184;conf/vldb/GionisIM99
12721185;conf/stoc/IndykM98
12721186;conf/stoc/Kleinberg97
12721187;journals/tkde/LiuPT99
12721188;conf/sigmod/CherniackZ98
12721189;conf/vldb/ClaussenKMP97
12721190;conf/dbpl/CluetM95
12721191;conf/edbt/SteenhagenAB94
12721192;journals/cacm/Press92b
12721193;conf/ifip/Schwartz89
12721194;conf/icde/Roman87
12721195;conf/icde/ToriiKKSYT88
12721196;conf/pods/Chan92
12721197;conf/pods/LevyS97
12721198;conf/icde/PapakonstantinouV99
12721199;conf/podc/Herlihy86
12721200;conf/sigmod/Selinger88
12721201;conf/sigmod/76
12721202;conf/sigmod/JaedickeM98
12721203;conf/sigmod/BrodskySCE99
12721204;conf/stdbm/ChomickiLR99
12721205;conf/ideas/ReveszL97
12721206;journals/toms/CarpanetoDT95
12721207;conf/mss/KoblerB91
12721208;conf/ssd/BlottV95
12721209;conf/btw/RellyB95
12721210;conf/sigmod/Fegaras98
12721211;journals/jacm/MacLaren66
12721212;journals/bit/Flajolet85
12721213;conf/focs/FlajoletM83
12721214;journals/cacm/Morris78a
12721215;conf/sigmod/Chang75
12721216;journals/tse/Ghosh76
12721217;journals/debu/GriffinT94
12721218;conf/compgeom/AryaMN95
12721219;conf/vldb/DonjerkovicR99
12721220;journals/tse/KhoshafianBD85
12721221;conf/dbsec/Bruggemann91
12721222;conf/dbsec/JonscherD95
12721223;conf/iwdm/KitsuregawaYST87
12721224;conf/icde/KitsuregawaNT91
12721225;journals/cj/GrayE85
12721226;conf/ijcai/GrayM83
12721227;conf/dexaw/NicaR98
12721228;journals/algorithmica/Ioannidis86
12721229;conf/csl/Schmitt87
12721230;journals/iandc/SchwartzK67a
12721231;journals/computer/Bell84
12721232;journals/cacm/DenningS78
12721233;conf/popl/Necula97
12721234;conf/stoc/CarterW77
12721235;journals/computer/WactlarKSS96
12721236;phd/Dar93
12721237;journals/scp/Schmitz82
12721238;conf/pods/Yannakakis90
12721239;journals/sigmod/RoweS81
12721240;journals/siamcomp/Rosenberg75
12721241;journals/jacm/BakerCW85
12721242;journals/ipl/Franklin79
12721243;journals/siamcomp/HofriK87
12721244;conf/icalp/ItaiKR81
12721245;journals/ipl/MelvilleG80
12721246;conf/stoc/Willard82
12721247;journals/iandc/Willard92
12721248;conf/trec/Dumais93
12721249;conf/sigir/VoorheesGJ95
12721250;conf/sigir/XuC98
12721251;conf/focs/Clarkson83
12721252;conf/vldb/ShaferA97
12721253;journals/spe/GehaniR86
12721254;conf/icde/SchlageterUWZMNM88
12721255;conf/wads/Hanson91
12721256;conf/oopsla/HansonHR91
12721257;journals/csur/AhoJ74
12721258;conf/sigir/Burkowski92
12721259;conf/sigir/KilpelainenM93
12721260;conf/edbt/RodriguezR00
12721261;journals/jodl/DavidsonOTW97
12721262;journals/jacm/Elias74
12721263;journals/ipl/LagariasS82
12721264;conf/icpp/BelkhaleB90
12721265;conf/pods/ChekuriHM95
12721266;conf/cismod/GangulyGW95
12721267;conf/stoc/KarpLM84
12721268;journals/tc/Krishnamurti92
12721269;conf/vldb/MehtaD95
12721270;journals/ipl/TanL93
12721271;journals/siamcomp/WangC92
