author;publication
2103663503;1221552
2085408674;1366829
198961243;836707
125525011;284180
2170328022;816299
2138380777;563542
1238607141;1378886
1980404088;1316039
2303113139;1698166
2131426406;272675
2023460672;6522
2020085192;446155
2963507410;803423
1899303167;1012494
373094217;1010600
2157644693;709763
321831593;1028584
2185390337;434796
1987110578;527709
2127916959;1387178
2312748593;607355
2119854651;177064
2325749681;1636364
94155302;771368
559420;1242355
2316068854;1510428
2342588004;918870
173792199;1577540
2147291090;720048
2162598650;1549602
2110933272;1448195
2174205032;6522
2345352226;95816
2444022543;136819
2121544054;800331
129750422;1501825
2168477046;895989
2163196489;360435
269209765;907094
2519465970;669799
2113592602;6762
2167841172;320786
2492263903;1449637
2167740186;1309347
2124929952;792443
2719273272;658104
2310422789;355512
1972878584;1781377
2438786456;539040
2321340220;39294
2148365076;728798
2396227289;1403037
2076821053;559767
2123944830;668849
2009752288;1495587
2813640766;1781265
2344376092;1040463
2404701512;372956
2164877724;54153
288626473;362434
2115943818;1650738
2175957207;1496815
2297017121;1788892
2257673352;1186722
1997413711;1626643
2096509082;379174
2578628303;152372
2478422348;1259022
2810579644;789711
157741918;449364
2017222965;791572
2779537460;1280519
2137000881;1678501
2684213863;988813
2407121248;775880
2433369960;511208
2482705056;937516
2170833142;1253795
2191789195;1529367
2156683538;1796106
678134998;964162
2136725975;1692481
2107547654;170076
2140973757;1490167
2130229563;268777
1977005387;547392
2424581685;875626
2433276653;1586812
71535114;899173
2689591819;480945
1970797859;445523
2620432662;284492
2441683438;515422
2425120501;1466306
2403742198;1107177
2942462511;545983
2141812468;1371721
2272564846;1484827
2136856499;128236
2159631600;494408
2134659517;954605
2128584096;589191
2704179859;382143
2760852029;1363538
2139710215;1649711
2069749540;1529716
326353411;1314966
2611592044;1536770
2989398506;33279
2003999242;688835
2402135368;1115014
1213502867;598832
2687050927;92058
2136177121;364583
2648395290;759149
2155303794;1184209
2719273443;1448546
2500415381;815469
2711382332;1199894
331537796;1457765
2162092457;619728
1208143757;260539
2169931457;408374
2124124197;1807198
2142692711;60318
2316496857;58261
2468484165;43287
2893521534;128236
2101720690;1456321
1834553709;130022
2126616442;13407
2284398735;637364
390776546;1132564
2047002153;1132703
2704818908;2431
2515495898;1275641
2472878894;1295694
2010647559;118881
80530004;1586417
2461651512;1026887
377892621;1697457
2481656826;215653
2154710404;506156
720751681;1173719
2285953580;1608965
2251328658;406557
2327993736;59226
2973361474;558544
204580024;1605931
2154613642;771098
13749598;1460658
2161119918;916140
2935910818;15901
2679091304;435147
2985431421;1270624
2135017585;804384
2294121158;1368350
252812316;900300
1992192875;1569375
2280845601;85772
158190030;1681771
2140920652;564427
2790357159;1040121
2400836931;249145
2120394816;65220
1740074100;781991
2401323722;344302
2308608303;1536770
2150966317;1419368
2087471959;986644
90231547;529914
2672728892;421533
2107417824;1614983
2110318114;600256
2156260998;683433
2181385625;1815792
2701843065;1341542
2165499071;285180
2082160894;1424933
627093654;1341035
2501387979;852957
1185960611;1377244
1923898398;1189345
2236730954;1393469
2637002291;349990
2329920459;1362702
2494791600;1063894
2666616283;227494
2101782583;267728
2405901215;531080
2632059304;1419258
2017199146;881173
1264989338;1416591
2045048492;133010
2632902527;44486
2164505693;226082
2130252231;94496
1251186077;21805
2056441798;1471507
1438871885;419665
2664364568;120346
2722409264;233935
27816863;1143756
2495807996;1818585
557438043;238950
2103051035;1281047
2663023273;1406246
2220171512;1286905
2648793298;1689283
2127982851;1304089
71276834;415788
2398704279;1469167
